img_id,father,mother,pgf,pgm,mgf,mgm
535865,,,,,,
520742,B05,B01-3031005,B98,B00,B88-3206112,B96-3156104
473124,,,,,,
469047,B2006-6329278,B2006-6398596,B2005-6157258,B1997-6355026,B2005-6444400,B2005-6225881
469044,BELG2008-6259170,BELG2007-6033166,BELG2005-6054295,BELG1998-6185637,BELG1998-6335690,BELG2004-6307210
454912,B2006-6087000,B2011-6327645,B2005-6225666,B1997-6355026,B2009-6086598598,B2007-6368588
399834,,B11-3172362,B97-3157148,B00-3195050,B05-3006794,B02-3185288
382005,B09-6114976,B10-6179108,B03-6257240,B96-6404318,B09-6114976,B08-6249752
381983,B96-5266196,B06-5125499,B84-5282642,B78-5320449,B99-5157685,B03-5152667
377343,,,,,,
371666,,,B99-6381196,B97-6162118,B98-6339912,
318088,,,,,,
314716,BE00-6340067,BE04-6430819,BE92-6596037,BE89-6606996,BE02-6505110,BE02-6243472
313902,,,B99,B03,B96,B96
292727,B05-6231037,B07-2255299,B04-6217290,B01-6174063,B03-2182096,B06-2090139
73259,B99-6448386,B99-6448149,B94-6522251,B90-6244884,B97-6145011,B96-6351995
221264,,,,,,
10666,,,,,,
66898,,,,,,
66904,,,,,,
683298,,,BE05-6451167,BE02-6256038,,
683296,,,NL05-5533032,NL98-1933686,NL11-1186012,NL10-5011998
682596,,,BE93-6501201,BE81-6600376,BE93-6501202,BE99-6184373
682595,,,BE98-6210450,BE96-6223094,BE01-6255428,BE01-6387283
682590,,,BE09-2223713,BE07-2222206,BE10-2044459,BE10-6155218
681973,,,,,,
622227,B03-6460602,B96-6618305,B94-6366891,B92-6242005,B89-6358226,B93-6433705
620179,,BE10-6155218,BE09-2223713,BE07-2222206,BE94-6495178,BE09-6130504
613836,,,,,,
559964,,,,,,
543964,,,,,,
538419,BE09-6086410,BE09-6086602,BE07-6389026,BE06-6329251,BE07-6389100,BE07-6356002
535866,,,,,,
519436,B07-6221050,,B01-6387351,BE97-6145282,,B03-6287192
489087,B94-2061052,NL00-2178233,B83-2350008,B86-2118042,NL89-8920508,
483409,NL06-1597236,BE06-6210660,NL05-5533032,NL98-1933686,BE98-6523011,BE97-6390086
454339,B00-6548780,B04-6467302,B91-6685040,B93-6491172,B93-6681396,B97-6270490
382001,B02-6175556,B09-6103321,B97-6162045,B92-5017631,B04-6397101,B05-6284830
381981,B07-5193449,B08-5038374,B99-5098360,B98-5242660,B00-5066651,B05-5096304
366081,B11-2083010,B08-2040295,B11-2083023,B02-2214259,B04-5174902,B99-14391200
366067,B05-2143139,B07-4332335,B92-2198165,B77-2367021,B04-4431712,B05-4333766
362558,B06-6034719,B02-6183099,,,B98-6335690,B00-6345097
332515,,,B95-5317136,B94-5328530,B92-5040349,B01-5025701
313442,,,,,,
307747,,B03-6147067,B89-6611641,B83-6344796,B99-2228133,B00-6551430
221229,GB00,GB08,NL85-8559363,GB93,GB00,GB00
221239,GB08,GB09,GB99,GB99,GB01,GB99
10466,,,B92-6596037,B89-6606996,B00-6551439,B00-6194280
12139,B04-6244762,B04-6244764,B99-6343940,B99-6340994,B00-6245149,B00-6245150
12838,B96-5167520,B96-6307031,B89-5205727,B87-5168866,B90-6237714,B93-5188111
221227,GB05,GB05,GB93,GB93,GB93,GB93
156890,,,B92,B94,B99,B00
683342,BE06-6034922,BE08-6177567,BE98-6335690,BE96-6404318,BE03-6257134,BE05-6176134
683294,,,NL05-5533032,NL98-1933686,BE10-4327648,NL10-5011881
683293,,,NL05-5533032,NL98-1933686,NL06-1597236,NL04-1977034
682594,,,,,,
681557,BE08-6350778,BE08-6350661,BE00-6452296,BE91-6298409,BE00-6548780,BE04-6467302
572228,BE09-6086410,BE09-6086602,BE07-6389026,BE06-6329251,BE07-6389100,BE07-6356002
559965,,,,,,
556058,BE03-6287278,BE04-6058267,BE00-6249381,BE99-6448352,BE99-6448386,BE99-6448149
552387,,,B03-6257134,B04-6307341,BE98-6335690,B07-6033110
535857,NL91-2302264,NL93-2090474,NL90-2603878,NL87-8749908,NL82-8275300,NL87-1453230
530541,B05-3006705,B2001-3031221,B98-3158062,,B1992,B1998
519442,B03-6226043,,B99-6151734,B97-6362091,,B09-6130504
516350,B11-2076132,,B10-2214048,B05-3006657,B06-3008003,B07-510175
508245,B09-6111676,B04-6307259,B03-6257134,B01-769000275,,B97-6407575
489084,CHN04-02-450110,,B93-2139193,,,
470685,B03-6257134,,,,,
417255,B05-3006705,,B98-3158062,,B98-3158062,BE99-3103770
382006,DV9605-10-0884,B12-6319340,B09-6114965,B07-6033110,B04-6397101,B05-6284830
381986,B99-5157685,B05-5096487,B97-5160395,B91-5002240,B97-5160390,B01-5020444
377344,,,B98-6335690,B02-6183145,B98-6335690,B00-6345097
292739,B04-6244762,B04-6244764,B99-6343940,B99-6340994,B00-6245149,B00-6245150
221238,GB08,GB08,GB99,GB99,GB01,GB99
181203,B02-6505110,B98-6466725,B92-6596037,B89-6606996,B89-6611641,B94-6667010
10685,,,B92-6596037,B89-6606996,B99-6491296,B99-6493868
683346,BE03-6257134,BE08-6177501,BE01-6345099,BE01-769000275,BE98-6335690,BE07-6033110
683345,BE03-6257134,BE09-6369933,BE01-6345099,BE01-769000275,BE03-6257240,BE06-6034736
683344,BE08-6374015,BE11-6219390,BE05-6198745,BE98-6589910,BE03-6483456,BE01-6524809
559961,,,,,,
538130,B09-6248224,,B06-2105217,B00-2350660,B01-6387351,B04-6058078
535856,NL95-9510911,NL98-1289176,NL87-2174352,NL81-8106420,NL87-8749925,NL89-8933432
399553,,,,,,
381988,B03-5152593,B00-5062283,B98-5296439,B94-5017850,B95-5310582,B95-5317884
317133,B02-6183124,B03-6108015,B98-6335690,B96-6404318,B99-6553877,B99-6517590
307749,,B00-6190647,B89-6611641,B83-6344796,B95-6637863,B99-6493886
170111,B98-6411580,B01-6523821,B91-6680124,B01-6523829,B99,B01-6523829
56381,BE07-6077460,BE05-6176142,BE06-6173144,BE02-6063849,BE03-6257134,BE04-6307341
66901,,,,,,
683339,,,BE07-6385730,BE03-6150214,,BE16-2316136
683338,,,BE03-6257098,BE97-6407575,BE14-3156000,BE13-6095211
682592,,,BE01-6345099,BE01-769000275,BE06-6034719,BE02-6183099
682588,,,BE03-6257134,BE02-6379072,BE03-6257134,BE05-6176134
573365,,,BE98-6335690,BE96-6404318,BE98-6335690,
559957,,,BE98-6335690,BE96-6404318,,
559954,,,BE98-6335690,BE96-6404318,BE98-6335690,
538132,BE07-2089399,BE12-6225603,BE99-2021538,BE95-2080125,BE07-6385731,BE06-6035708
516345,B11-2076132,,B10-2214048,B05-3006657,B06-3008003,B07-510175
454924,B2009-6086662,B2009-6086576,B2007-6356193,B2004-6431082,B2007-6389074,B2007-6389040
399558,,,,,,
381998,B02-6175556,B09-6103321,B97-6162045,B94-6336064,B04-6397101,B05-6284830
11250,,,B92-6596037,B89-6606996,B99-2228133,B00-6551430
66900,,,,,,
682587,,,BE93-6501201,BE81-6600376,BE93-6501202,BE99-6184373
682586,B02-6183080,,BE98-6335690,BE96-6404318,BE02-6183100,BE03-6108024
508246,B09-6111676,B08-2021004,B03-6257134,B01-769000275,,B04-2182155
543982,,,B01,B94,B06-2082239,B00-2117363199
516357,B10-3179399,B13-3164523,B99-3199708,B86-3158708,B07-3043418,B12-3127542
516353,B14-3067132,,B12-3162831,B95-3211364,B06-3008003,B09-3095175
377558,,,,,,
66899,,,,,,
683343,,,BE01-6179224,BE93-6098237,BE11-6049912,BE12-6323170
682846,,,BE03-6257134,BE02-6379072,BE09-6111676,BE10-6031748
681972,,,,,,
653954,BE11-2083359,BE10-2045201,BE01-2137150,BE94-2061168,BE01-2137326,BE99-2036308
555206,,,,,,
555194,,,,,,
555531,,,,,,
555207,,,,,,
555532,,,,,,
555208,,,,,,
555195,,,,,,
555533,,,,,,
555528,,,,,,
555198,,,,,,
555529,,,,,,
555193,,,,,,
555192,,,,,,
555197,,,,,,
555530,,,,,,
555190,,,,,,
555196,,,,,,
555189,,,,,,
555191,,,,,,
672641,,,,,,
672640,,,,,,
672638,,,,,,
672637,,,,,,
672636,,,,,,
672635,,,,,,
672634,,,,,,
672633,,,,,,
672632,,,,,,
672631,,,,,,
672630,,,,,,
624495,,,,,,
624494,,,,,,
624493,,,,,,
624492,,,,,,
624491,,,,,,
624490,,,,,,
624489,,,,,,
624488,,,,,,
624487,,,,,,
566647,,,,,,
570983,,,,,,
570982,,,,,,
566648,,,,,,
566646,,,,,,
566645,,,,,,
556970,,,,,,
556969,,,,,,
556157,,,,,,
556153,,,,,,
556154,,,,,,
556155,,,,,,
556156,,,,,,
556148,,,,,,
556149,,,,,,
556150,,,,,,
556151,,,,,,
556152,,,,,,
556145,,,,,,
556146,,,,,,
556147,,,,,,
555599,,,,,,
555600,,,,,,
555527,,,,,,
555503,,,,,,
555438,,,,,,
555212,,,,,,
555199,,,,,,
555200,,,,,,
555201,,,,,,
555202,,,,,,
555203,,,,,,
555204,,,,,,
677771,,,,,,
518900,B09-6222652,,,,NL98-2211501,NL04-1559299
398714,,,,,,
522409,,,,,,
518901,B09-6222652,,,,NL98-2211501,NL04-1559299
516321,,,NL05-2082193,NL06-1743731,,
486550,,,,,,
455917,,,,,,
454740,,,,,,
527574,,,,,,
482971,B08-6383662,,,,NL03-1105635,NL03-1345768
454738,NL10-3026397,,,,,NL04-2122241
567562,,,B99-6143668,B02-6509064,B98-6210287,B06-6267486
482891,B09-6222693,,,,B07-2103668,B05-6166300
453777,NL10-3026400,,,,,
555147,,,B99-6143668,B02-6509064,B99-6143980,B98-6594049
453737,NL10-3026400,,,,,NL05-0534558
453702,NL04-0442807,,,,,
494464,B13-5096149,B12-5029018,B12-6123556,B12-6321646,B07-5050208,B09-5154104
453727,NL10-3026400,,,,,
398763,,,,,,
537875,,,,,,
492667,B10-6359182,B12-6321646,NL08-2048857,B07-6379888,B07-6043923,B07-6369518
451101,,,,,,
430290,,,,,,
518180,,,,,,
482905,,,,,,
398677,NL03-1833193,NL08-3832798,NL93-1888936,NL97-1759965,NL00-0079954,NL07-3731487
398679,NL08-3832737,NL05-1567816,NL03-0376752,NL05-1233726,NL96-9618799,NL01-2433938
398676,NL08-1695140,NL08-3832730,NL03-1833193,NL04-0450101,NL04-0450098,B03-4456769
398681,NL08-1695140,NL08-3832786,NL03-1833193,NL04-0450101,NL03-1833193,NL04-0450101
451100,,,,,,
661552,,,,,,
661551,,,,,,
661549,,,,,,
661548,,,,,,
661547,,,,,,
661545,,,,,,
659526,,,,,,
659525,,,,,,
659483,,,,,,
659481,,,,,,
659478,,,,,,
659475,,,,,,
655714,,,,,,
655713,,,,,,
649552,,,,,,
644667,,,,,,
640904,,,,,,
640902,,,,,,
640898,,,,,,
633332,,,,,,
632442,,,,,,
632440,,,,,,
632365,,,,,,
627016,,,,,,
625116,,,,,,
625113,,,,,,
624790,,,,,,
624788,,,,,,
624787,,,,,,
624785,,,,,,
624783,,,,,,
624782,,,,,,
624781,,,,,,
616966,,,,,,
613437,,,,,,
602302,,,,,,
602305,,,,,,
602304,,,,,,
598882,,,,,,
596796,,,,,,
595297,,,,,,
593917,,,,,,
591563,,,,,,
591561,,,,,,
591560,,,,,,
591559,,,,,,
591557,,,,,,
586927,,,,,,
586925,,,,,,
586920,,,,,,
586917,,,,,,
586862,,,,,,
586857,,,,,,
586856,,,,,,
586855,,,,,,
586854,,,,,,
586851,,,,,,
586850,,,,,,
586848,,,,,,
586847,,,,,,
586844,,,,,,
586843,,,,,,
569147,,,,,,
569146,,,,,,
569133,,,,,,
569131,,,,,,
569130,,,,,,
568885,,,,,,
568873,,,,,,
568864,,,,,,
568863,,,,,,
568861,,,,,,
565050,,,,,,
565049,,,,,,
565048,,,,,,
565047,,,,,,
565044,,,,,,
565043,,,,,,
559663,,,,,,
559661,,,,,,
559659,,,,,,
559658,,,,,,
558542,B08-6314622,,B01-6516466,B06-6267044,B98-6210169,B05-6448135
555486,,,,,,
550210,B02-6080969,,,B99-2434268,,
548144,,,,,,
538591,,,,,,
536314,,,,,,
534446,,,,,,
531329,,,,,,
531333,,,,,,
531309,,,,,,
531310,,,,,,
531291,,,,,,
523620,,,,,,
523621,,,,,,
523622,,,,,,
486547,,,,,,
468721,,,,,,
448164,,,,,,
398723,,,,,,
398721,,,,,,
666680,,,,,,
664803,,,,,,
643879,,,,,,
491355,,,,,,
483275,,,,,,
232374,,,,,,
232364,,,,,,
232361,,,,,,
664804,,,,,,
663797,,,,,,
560870,,,,,,
498169,,,,,,
232359,,,,,,
232371,,,,,,
232368,,,,,,
232348,,,,,,
231748,,,B92-6596037,B97-6355026,B91-6583506,B95-6545698
664805,,,,,,
643906,,,,,,
621302,,,,,,
483274,,,,,,
396120,,,,,,
338973,,,,,,
231747,,,B00-6340067,B99-6493868,B95-6548365,B96-6555735
231744,,,,,FMC01-113088,AU01
667070,,,,,,
664806,,,,,,
619939,,,,,,
427279,,,,,,
664807,,,,,,
664494,,,,,,
617642,B16-3142078,B16-3142155,B14-3028072,B15-3152016,B09-3128071,B13-3160526
492071,,,,,,
483278,,,,,,
419690,,,,,,
664808,,,,,,
419702,,,,,,
406976,,,,,,
664809,,,,,,
546654,,,,,,
488568,,,,,,
232363,,,,,,
664810,,,,,,
561926,,,,,,
487349,,,,,,
664811,,,,,,
484987,,,,,,
664812,,,,,,
466874,,,,,,
675492,,,,,,
675491,,,,,,
669493,,,,,,
669491,,,,,,
669454,,,,,,
669452,,,,,,
669451,,,,,,
669450,,,,,,
669449,,,,,,
669448,,,,,,
669447,,,,,,
669445,,,,,,
666915,,,,,,
666087,,,,,,
664801,,,,,,
664799,,,,,,
663034,,,,,,
659221,,,,,,
658940,,,,,,
658573,,,,,,
643938,,,,,,
643937,,,,,,
643934,,,,,,
643932,,,,,,
643931,,,,,,
643914,,,,,,
643913,,,,,,
643912,,,,,,
643910,,,,,,
643909,,,,,,
643907,,,,,,
643883,,,,,,
643882,,,,,,
643881,,,,,,
632999,,,,,,
621303,,,,,,
619940,,,,,,
607896,,,,,,
607857,,,,,,
577082,,,,,,
577077,,,,,,
576854,,,,,,
576852,,,,,,
576851,,,,,,
576846,,,,,,
576844,,,,,,
576836,,,,,,
576835,,,,,,
576833,,,,,,
558678,,,,,,
603962,,,,,,
512062,,,,,,
511658,,,,,,
510308,,,,,,
510293,,,,,,
509797,,,,,,
509777,,,,,,
509765,,,,,,
509645,,,,,,
509637,,,,,,
509393,,,,,,
512069,,,,,,
511746,,,,,,
511674,,,,,,
511624,,,,,,
509805,,,,,,
511626,,,,,,
511569,,,,,,
509804,,,,,,
511627,,,,,,
511572,,,,,,
509802,,,,,,
511646,,,,,,
511573,,,,,,
509800,,,,,,
511647,,,,,,
511571,,,,,,
509795,,,,,,
509798,,,,,,
511637,,,,,,
511632,,,,,,
511634,,,,,,
511635,,,,,,
511641,,,,,,
511643,,,,,,
511644,,,,,,
511670,,,,,,
511672,,,,,,
512071,,,,,,
512087,,,,,,
512122,,,,,,
678283,,,,,,
678282,,,,,,
678281,,,,,,
678280,,,,,,
678279,,,,,,
678278,,,,,,
678277,,,,,,
678276,,,,,,
568933,,,,,,
568934,,,,,,
568931,,,,,,
568929,,,,,,
568927,,,,,,
568926,,,,,,
511561,,,,,,
511559,,,,,,
126743,,,,,,
126741,,,,,,
126742,,,,,,
126745,,,,,,
126740,,,,,,
608386,,,,,,
608385,,,,,,
608384,,,,,,
608383,,,,,,
608382,,,,,,
608381,,,,,,
608380,,,,,,
608379,,,,,,
608378,,,,,,
608377,,,,,,
608376,,,,,,
608375,,,,,,
608374,,,,,,
608373,,,,,,
608372,,,,,,
608371,,,,,,
608370,,,,,,
608369,,,,,,
608368,,,,,,
608367,,,,,,
608366,,,,,,
608365,,,,,,
608364,,,,,,
608363,,,,,,
608362,,,,,,
608361,,,,,,
608360,,,,,,
608359,,,,,,
608358,,,,,,
608357,,,,,,
608356,,,,,,
608355,,,,,,
608354,,,,,,
608353,,,,,,
608352,,,,,,
608351,,,,,,
608350,,,,,,
608349,,,,,,
608348,,,,,,
608347,,,,,,
608346,,,,,,
608010,,,,,,
608009,,,,,,
608008,,,,,,
608007,,,,,,
608006,,,,,,
608005,,,,,,
608004,,,,,,
608003,,,,,,
608002,,,,,,
608001,,,,,,
608000,,,,,,
607999,,,,,,
607998,,,,,,
607997,,,,,,
607996,,,,,,
607995,,,,,,
607994,,,,,,
607993,,,,,,
607992,,,,,,
607991,,,,,,
607990,,,,,,
607989,,,,,,
607988,,,,,,
607987,,,,,,
607986,,,,,,
607985,,,,,,
607984,,,,,,
607983,,,,,,
607982,,,,,,
607981,,,,,,
607979,,,,,,
607977,,,,,,
607976,,,,,,
607975,,,,,,
607974,,,,,,
607973,,,,,,
607972,,,,,,
607971,,,,,,
607970,,,,,,
607969,,,,,,
607968,,,,,,
607967,,,,,,
235737,,,,,,
235739,,,,,,
235740,,,,,,
235738,,,,,,
235735,,,,,,
235734,,,,,,
235730,,,,,,
235729,,,,,,
235728,,,,,,
235722,,,,,,
235711,,,,,,
235710,,,,,,
235706,,,,,,
235704,,,,,,
235703,,,,,,
235702,,,,,,
235701,,,,,,
235700,,,,,,
235699,,,,,,
235698,,,,,,
235697,,,,,,
235696,,,,,,
235695,,,,,,
235694,,,,,,
235693,,,,,,
235692,,,,,,
235691,,,,,,
235690,,,,,,
235689,,,,,,
235688,,,,,,
235687,,,,,,
235686,,,,,,
235685,,,,,,
235684,,,,,,
235683,,,,,,
235681,,,,,,
235680,,,,,,
235679,,,,,,
235678,,,,,,
235677,,,,,,
235675,,,,,,
235674,,,,,,
235671,,,,,,
235670,,,,,,
235669,,,,,,
235668,,,,,,
235667,,,,,,
235666,,,,,,
235665,,,,,,
235664,,,,,,
235663,,,,,,
235662,,,,,,
235661,,,,,,
235660,,,,,,
235659,,,,,,
235658,,,,,,
235657,,,,,,
235656,,,,,,
235655,,,,,,
235654,,,,,,
235653,,,,,,
235652,,,,,,
235651,,,,,,
235650,,,,,,
235643,,,,,,
235642,,,,,,
235641,,,,,,
235640,,,,,,
235639,,,,,,
235638,,,,,,
235627,,,,,,
235626,,,,,,
235625,,,,,,
235624,,,,,,
235623,,,,,,
235622,,,,,,
235621,,,,,,
235620,,,,,,
235619,,,,,,
119158,,,,,,
527073,,,,,,
526812,,,,,,
526830,,,,,,
526811,,,,,,
526785,,,,,,
526765,,,,,,
526787,,,,,,
526760,,,CHN2013-03-139218,,,
526772,,,,,,
526773,,,,,,
526774,,,,,,
526775,,,,,,
526777,,,,,,
526778,,,,,,
526779,,,,,,
526780,,,,,,
526781,,,,,,
526776,,,,,,
583383,,,,,,
565313,,,,,,
565312,,,,,,
565301,,,,,,
536458,,,CHN2013-03-139218,,,
526766,,,,,,
526767,,,,,,
526762,,,,,,
526763,,,,,,
526764,,,,,,
526738,,,,,,
526739,,,,,,
526740,,,,,,
526741,,,,,,
526743,,,,,,
526744,,,,,,
526745,,,,,,
526721,,,,,,
526722,,,,,,
526723,,,,,,
526724,,,,,,
526725,,,,,,
526726,,,BELG2008-4130476,BELG2012-4302310,,BELG2006-6185492
526585,,,,,,
526586,,,,,,
526587,,,,,,
526588,,,,,,
526589,,,,,,
526578,,,,,,
526579,,,,,,
526580,,,,,,
526583,,,,,,
526563,,,,,,
526564,,,,,,
526565,,,,,,
526566,,,,,,
526568,,,,,,
526569,,,,,,
526570,,,,,,
526572,,,,,,
526560,,,,,,
526561,,,,,,
526562,,,,,,
526550,,,,,,
526551,,,,,,
526552,,,,,,
526553,,,,,,
526554,,,,,,
526555,,,,,,
526556,,,,,,
526557,,,,,,
526543,,,,,,
526544,,,,,,
526545,,,,,,
526546,,,,,,
526531,,,,,,
526532,,,,,,
526536,,,,,,
526537,,,,,,
526538,,,,,,
526539,,,,,,
526540,,,,,,
526521,,,,,,
526522,,,,,,
526523,,,,,,
526524,,,,,,
526525,,,,,,
526526,,,,,,
526527,,,,,,
526509,,,,,,
526512,,,,,,
526517,,,,,,
526518,,,,,,
526499,,,,,,
526500,,,,,,
526501,,,,,,
526505,,,,,,
526506,,,,,,
526507,,,,,,
526493,,,,,,
526495,,,,,,
526474,,,,,,
526475,,,,,,
526477,,,,,,
526478,,,,,,
526470,,,,,,
526454,,,,,,
526455,,,,,,
526456,,,,,,
526448,,,,,,
526438,,,,,,
526439,,,,,,
526440,,,,,,
526441,,,,,,
526429,,,,,,
526431,,,,,,
526434,,,,,,
633310,,,,,,
663466,,,,,,
663467,,,,,,
649386,,,,,,
666632,,,,,,
666630,,,,,,
666629,,,,,,
666628,,,,,,
627666,,,,,,
627659,,,,,,
627655,,,,,,
627654,,,,,,
627657,,,,,,
627694,,,,,,
627668,,,,,,
640050,,,,,,
640051,,,,,,
627698,,,,,,
627667,,,,,,
627665,,,,,,
627664,,,,,,
627663,,,,,,
627697,,,,,,
627680,,,,,,
627677,,,,,,
627669,,,,,,
627660,,,,,,
627799,,,,,,
627676,,,,,,
627674,,,,,,
627673,,,,,,
627672,,,,,,
627678,,,,,,
627675,,,,,,
627650,,,,,,
627651,,,,,,
627652,,,,,,
627656,,,,,,
627693,,,,,,
627797,,,,,,
627689,,,,,,
627690,,,,,,
627691,,,,,,
627692,,,,,,
562707,,,,,,
562705,,,,,,
357267,,,,,,
279632,,,,,,
279199,,,,,,
278961,,,,,,
531915,,,,,,
531914,,,,,,
357268,,,,,,
357272,,,,,,
357270,,,,,,
279226,,,,,,
278951,,,,,,
280608,,,,,,
279454,,,,,,
278955,,,,,,
278954,,,,,,
278944,,,,,,
279552,,,,,,
279234,,,,,,
279229,,,,,,
279834,,,,,,
279451,,,,,,
279232,,,,,,
278956,,,,,,
280603,,,,,,
280232,,,,,,
279065,BELG05-4247376,,,,,
279067,,,,,,
279071,,,,,,
279070,,,,,,
279069,,,,,,
279452,,,,,,
279072,,,,,,
279074,,,,,,
279073,,,,,,
279623,,,,,,
280227,,,,,,
278949,,,,,,
278950,,,,,,
278953,,,,,,
562710,,,,,,
562717,,,,,,
562716,,,,,,
562711,,,,,,
532163,,,,,,
532162,,,,,,
532161,,,,,,
532160,,,,,,
532159,,,,,,
532158,,,,,,
532154,,,,,,
531918,,,,,,
531913,,,,,,
531911,,,,,,
531880,,,,,,
531878,,,,,,
531876,,,,,,
531871,,,,,,
531867,,,,,,
531859,,,,,,
643677,,,,,,
590061,,,,,,
587463,,,,,,
587328,,,,,,
587320,,,,,,
587257,,,,,,
585675,,,,,,
506496,,,,,,
506493,,,,,,
437102,,,,,,
494128,,,,,,
417658,,,,,,
369960,,,,,,
332030,,,,,,
272733,,,,,,
274115,,,,,,
273725,,,,,,
272702,,,,,,
272687,,,,,,
270166,,,,,,
665086,,,,,,
643759,,,,,,
643756,,,,,,
643729,,,,,,
643683,,,,,,
631115,,,,,,
590751,,,,,,
590063,,,,,,
590062,,,,,,
587331,,,,,,
585713,,,,,,
584485,,,,,,
506670,,,,,,
438891,,,,,,
429106,,,,,,
331710,,,,,,
331706,,,,,,
331693,,,,,,
274452,,,,,,
274145,,,,,,
272734,,,,,,
272411,,,,,,
272329,,,,,,
671522,,,,,,
643817,,,,,,
643773,,,,,,
643771,,,,,,
643680,,,,,,
631113,,,,,,
590752,,,,,,
585705,,,,,,
558040,,,,,,
506501,,,,,,
429087,,,,,,
417701,,,,,,
331726,,,,,,
272445,,,,,,
272418,,,,,,
671509,,,,,,
643815,,,,,,
643693,,,,,,
643687,,,,,,
637619,,,,,,
637617,,,,,,
590064,,,,,,
584438,,,,,,
418060,,,,,,
331692,,,,,,
272416,,,,,,
643775,,,,,,
643758,,,,,,
643718,,,,,,
643688,,,,,,
643686,,,,,,
631122,,,,,,
590066,,,,,,
585709,,,,,,
418052,,,,,,
331856,,,,,,
331854,,,,,,
272700,,,,,,
272696,,,,,,
272688,,,,,,
643705,,,,,,
631121,,,,,,
590068,,,,,,
585674,,,,,,
584491,,,,,,
494578,,,,,,
429090,,,,,,
331728,,,,,,
274121,,,,,,
671503,,,,,,
643706,,,,,,
631123,,,,,,
587258,,,,,,
331733,,,,,,
272697,,,,,,
272695,,,,,,
671508,,,,,,
671502,,,,,,
643696,,,,,,
631114,,,,,,
587366,,,,,,
585477,,,,,,
417678,,,,,,
331742,,,,,,
331694,,,,,,
274155,,,,,,
272451,,,,,,
631116,,,,,,
587315,,,,,,
506967,,,,,,
417688,,,,,,
631120,,,,,,
631117,,,,,,
584490,,,,,,
520275,,,,,,
418184,,,,,,
418173,,,,,,
272692,,,,,,
272334,,,,,,
643732,,,,,,
643722,,,,,,
637616,,,,,,
643734,,,,,,
637615,,,,,,
418056,,,,,,
637620,,,,,,
643679,,,,,,
643818,,,,,,
587464,,,,,,
272453,,,,,,
643719,,,,,,
418071,,,,,,
643774,,,,,,
643726,,,,,,
643725,,,,,,
643702,,,,,,
643760,,,,,,
506639,,,,,,
274125,,,,,,
272454,,,,,,
643823,,,,,,
643761,,,,,,
506527,,,,,,
643724,,,,,,
506974,,,,,,
417669,,,,,,
644670,,,,,,
643765,,,,,,
590073,,,,,,
587292,,,,,,
507084,,,,,,
643777,,,,,,
637611,,,,,,
418070,,,,,,
584450,,,,,,
585484,,,,,,
585655,,,,,,
585656,,,,,,
585661,,,,,,
643733,,,,,,
643821,,,,,,
643685,,,,,,
643768,,,,,,
643727,,,,,,
418064,,,,,,
643701,,,,,,
643721,,,,,,
643676,,,,,,
643757,,,,,,
643703,,,,,,
643762,,,,,,
643767,,,,,,
585678,,,,,,
494149,,,,,,
507030,,,,,,
585445,,,,,,
585446,,,,,,
585447,,,,,,
585481,,,,,,
585485,,,,,,
643674,,,,,,
643728,,,,,,
643736,,,,,,
643764,,,,,,
643704,,,,,,
643820,,,,,,
587327,,,,,,
587317,,,,,,
587316,,,,,,
587261,,,,,,
520264,,,,,,
520265,,,,,,
274143,,,,,,
664457,,,,,,
665311,,,,,,
665306,,,,,,
664711,,,,,,
666038,,,,,,
664917,,,,,,
664695,,,,,,
565911,,,,,,
664670,,,,,,
664935,,,,,,
664823,,,,,,
565869,,,,,,
565871,,,,,,
502572,,,,,,
565870,,,,,,
666037,,,,,,
664707,,,,,,
625586,,,,,,
664508,,,,,,
666032,,,,,,
664714,,,,,,
664715,,,,,,
565876,,,,,,
494297,,,,,,
666036,,,,,,
664713,,,,,,
565913,,,,,,
625601,,,,,,
563908,,,,,,
494331,,,,,,
494333,,,,,,
495869,,,,,,
565901,,,,,,
595798,,,,,,
497510,,,,,,
495580,,,,,,
565873,,,,,,
563913,,,,,,
565017,,,,,,
495874,,,,,,
493823,,,,,,
494524,,,,,,
495346,,,,,,
495879,,,,,,
495872,,,,,,
495876,,,,,,
625588,,,,,,
625607,,,,,,
667765,,,,,,
664911,,,,,,
668648,,,,,,
667766,,,,,,
671289,,,,,,
670915,,,,,,
670914,,,,,,
668650,,,,,,
668626,,,,,,
668622,,,,,,
668607,,,,,,
668241,,,,,,
668223,,,,,,
665298,,,,,,
665034,,,,,,
665300,,,,,,
665834,,,,,,
665301,,,,,,
664913,,,,,,
666224,,,,,,
664915,,,,,,
665310,,,,,,
665305,,,,,,
665299,,,,,,
665297,,,,,,
664955,,,,,,
664818,,,,,,
664817,,,,,,
664815,,,,,,
664717,,,,,,
664716,,,,,,
664712,,,,,,
664710,,,,,,
664701,,,,,,
664509,,,,,,
664507,,,,,,
563916,,,,,,
563914,,,,,,
577015,,,,,,
565964,,,,,,
565914,,,,,,
563968,,,,,,
563247,,,,,,
563057,,,,,,
560836,,,,,,
560833,,,,,,
494887,,,,,,
427976,,,,,,
427974,,,,,,
563971,,,,,,
492683,,,,,,
492041,,,,,,
492040,,,,,,
492037,,,,,,
429960,,,,,,
429934,,,,,,
428320,,,,,,
565010,,,,,,
429958,,,,,,
429943,,,,,,
429955,,,,,,
429669,,,,,,
429962,,,,,,
