img_id,ancestor,contribution
155061,CHN09-09-007968,0.5
155061,CHN10-09-224584,0.5
155859,B05-6450540,0.5
155859,B98-6278036,0.25
155859,B91-6227456,0.125
155859,B92-6162746,0.125
156642,B08-4095255,0.5
156788,B02-6505638,0.5
156788,B93-6491935,0.25
156788,B95-6647246,0.25
156788,B00-6452296,0.5
156788,B91-6298409,0.25
156788,B91-6685038,0.25
157109,B06-3098075,0.5
157109,B98-3080001,0.25
157109,B96-3226008,0.25
157109,B03-2191428,0.5
157109,B85-2359168,0.25
157109,B89-2201387,0.25
157836,B01-6094275,0.5
157836,B00-6141430,0.25
157836,B00-6549276,0.25
157836,B02-6113220,0.5
157836,B00-6440232,0.25
157836,B97-6210632,0.125
157836,B95-6303932,0.125
157836,B00-6141444,0.25
157933,B03-6266090,0.5
157933,B94-6214446,0.25
157933,B97-6165917,0.25
157933,B03-6266353,0.125
158208,BELG08-6338325,0.5
158208,B00-6545658,0.25
158208,B02-6503571,0.25
158208,BELG03-6486770,0.5
158208,BELG90-6652120,0.25
158208,BELG93-6621023,0.25
158311,B07-4084232,0.5
158311,B92-4490676,0.25
158311,B05-4265173,0.5
158311,B04-4368701,0.25
158311,B97-4528428,0.25
158327,B09-4211505,0.5
158327,B07-4084168,0.25
158327,B06-4143237,0.25
158327,B05-4411111,0.5
158327,B00-4523840,0.25
158327,B92-4490676,0.25
158365,B07-4084029,0.5
158365,B00-4523840,0.25
158365,B97-4528428,0.25
158365,B03-4239536,0.5
158365,B01-4470488,0.25
158365,B96-4533430,0.25
159604,C96-479409,0.5
159604,B85-6379890,0.25
159604,C91-1227424,0.25
159747,B04-4437257,0.5
159747,B03-4430921,0.25
159747,B03-4135844,0.5
159747,B99-4365080,0.25
159747,B99-4393579,0.25
160869,CHN02-15-090410,0.5
160869,B97-432179998,0.25
160869,B98-421012398,0.25
160870,CHN02-15-090410,0.5
160870,B97-432179998,0.25
160870,B98-421012398,0.25
160871,CHN02-15-090410,0.5
160871,B97-432179998,0.25
160871,B98-421012398,0.25
160873,CHN02-15-090410,0.5
160873,B97-432179998,0.25
160873,B98-421012398,0.25
160874,CHN02-15-090410,0.5
160874,B97-432179998,0.25
160874,B98-421012398,0.25
160875,CHN02-15-090410,0.5
160875,B97-432179998,0.25
160875,B98-421012398,0.25
160876,B09-5061926,0.5
160876,CHN02-15-090410,0.5
160876,B97-432179998,0.25
160876,B98-421012398,0.25
160877,CHN09-15-297917,0.5
160877,CHN02-15-090410,0.5
160877,B97-432179998,0.25
160877,B98-421012398,0.25
160878,CHN02-15-090410,0.5
160878,B97-432179998,0.25
160878,B98-421012398,0.25
161095,CHN02-10-192004,0.5
161095,CHN03-10-467758,0.5
161585,B01-6519919,0.5
161585,B00-6652466,0.25
161585,B99-6169909,0.25
161798,B08-4346863,0.5
161798,BE06-4044540,0.25
161798,BE96-4391970,0.25
161798,NL06-5621654,0.5
161798,NL02-2173518,0.25
161950,CHN2006-09-002684,0.5
161950,CHN2004-09-152721,0.25
161950,CHN03-09-021140,0.25
162276,B07-4361085,0.5
162276,B06-4081816,0.25
162276,B01-4094638,0.25
162276,B99-4262223,0.125
162276,B99-3199708,0.5
162276,B95-3211364,0.25
162276,B91-3204047,0.25
162283,B06-3008013,0.5
162283,B99-3103770,0.25
162283,B98-3158062,0.25
162283,B99-3199708,0.5
162283,B95-3211364,0.25
162283,B91-3204047,0.25
162968,CHN08-09-013053,0.5
162968,CHN98-10-539145,0.5
162968,B96-2363131,0.25
162968,NL91-1122331,0.5
162968,CHN98-10-538799,0.5
162968,B96-6086064,0.25
162968,CHN08-09-013052,0.5
162971,CHN08-09-592896,0.5
162971,CHN08-09-013193,0.5
162973,CHN02-10-049055,0.5
163071,B06-6154774,0.5
163071,B01-6153558,0.25
163071,B99-6151734,0.25
163617,NL02-5255446,0.5
163617,NL99-2585526,0.25
163620,NL02-5255446,0.5
163620,NL99-2585526,0.25
163681,NL99-2255904,0.5
164151,NL02-5255446,0.5
164151,NL99-2585526,0.25
164322,DV02098-02-416,0.5
164322,B97-6449984,0.25
164322,DV02098-97-330,0.25
164447,B06-6267074,0.5
164447,B98-6594049,0.25
164447,B94-1621421,0.25
164709,B05-6166279,0.5
164709,B98-6210287,0.375
164709,B96-3121904,0.3125
164709,B90-6277397,0.1875
164709,B06-6267294,0.5
164709,B98-6210293,0.25
164709,B92-6074579,0.125
164709,B92-6074426,0.125
164709,B99-6143595,0.25
165971,B13-3159402,0.5
165971,B04-3069721,0.25
165971,B98-3158062,0.125
165971,B05-3006583,0.25
165971,B94-3237367,0.125
166018,B01-6524809,0.5
166018,B95-6274349,0.25
166018,B94-6261231,0.125
166018,B94-6261205,0.125
166018,B93-6440331,0.25
166018,B91-6680418,0.125
166018,B89-6150123,0.125
166092,CHN09-01-001923,0.5
166092,CHN06-09-278242,0.5
166371,B02-3255938,0.5
167099,CHN04-03-333311,0.5
167099,CHN09-03-355573,0.5
167099,CHN07-03-003364,0.25
167099,CHN06-03-495565,0.25
167223,B08-6369076,0.5
167223,B04-6307259,0.25
167223,B97-6407575,0.125
167223,B06-6210990,0.25
167223,B05-6337294,0.125
167223,B05-6337115,0.125
167223,B04-2133646,0.5
167223,B01-2287659,0.25
167223,B02-2161806,0.25
167346,BELG98-3158062,0.5
168068,B07-3200000,0.5
168068,B06-2452361,0.25
168068,B05-3224593,0.25
168252,NL09-3928930,0.5
168252,NL04-0414033,0.25
168252,NL01-0143185,0.25
169198,B07-6155353,0.5
169198,B05-6444367,0.25
169198,B05-6444400,0.25
169450,B06-6056102,0.5
169450,B94-6649645,0.5
169450,B85-6377515,0.25
169450,B89-6727919,0.25
16995,NL07-5705110,0.5
16995,NL08-1174850,0.5
170109,B01-6262957,0.5
170109,B91-6680123,0.25
170109,B96-6445285,0.25
170109,B96-6445358,0.5
170109,B93-6491173,0.25
170109,B90-6563338,0.25
170111,B01-6523821,0.5
170111,B01-6523829,0.5
170111,B98-6411580,0.5
170111,B91-6680124,0.25
170157,B07-6229074,0.5
170157,B03-6460032,0.25
170157,B06-6407360,0.25
170157,B07-6229023,0.5
170157,B02-6354241,0.25
170162,B09-6222045,0.5
170162,B01-6253991,0.25
170162,B00-6155746,0.25
170335,B94-6261212,0.5
170335,B91-6227405,0.25
170335,B89-6699714,0.25
170372,CHN07-15-115977,0.5
170372,CC04-299775,0.25
170372,B94-6668861,0.125
170372,B87-6337115,0.0625
170372,B93-6440306,0.0625
170372,B97-6592452,0.125
170372,B93-6440308,0.0625
170372,B89-6150123,0.0625
170372,CC03-030444,0.25
170372,B94-6261321,0.125
170372,B93-6440307,0.0625
170372,B92-6162729,0.0625
170372,B96-6376126,0.125
170372,CHN09-15-213266,0.5
170372,CC02-02-048896,0.25
170372,CC2002-1043,0.25
170372,B88-6717673,0.125
170372,GL93-3993,0.0625
170372,B98-3200237,0.0625
170372,B88-6725723,0.125
170482,CHN07-15-218633,0.5
170482,B88-6717673,0.375
170482,GL93-3993,0.1875
170482,B98-3200237,0.1875
170482,CC2002-1043,0.25
170482,B88-6725723,0.125
170482,C09-027471,0.5
170482,C08-000076,0.25
170482,BELG03-3020346,0.125
170482,C2004-133063,0.125
170482,C04-044633,0.25
170482,BELG96-3101043,0.125
170639,NL03-1387087,0.5
170639,NL04-1069173,0.5
170806,B06-6154774,0.5
170806,B01-6153558,0.25
170806,B99-6151734,0.25
170806,B94-6495178,0.5
170908,C04-299775,0.5
170908,B87-6337115,0.25
170908,B93-6440306,0.25
170908,CC2002-1097,0.5
170908,B82-5000628,0.25
170908,NL82-1325105,0.25
171240,NL2006-2179587,0.5
171240,B95-3336674,0.25
171240,B92-3138672,0.125
171240,B89-3160827,0.125
171240,B92-3138647,0.25
171240,B87-3089349,0.125
171240,B88-3307763,0.125
171240,NL2008-1760976,0.5
171240,NL91-2580661,0.25
171240,NL2006-2179581,0.25
171448,B09-3095066,0.5
171500,B98-6210293,0.5
171500,B92-6074579,0.25
171500,B92-6074426,0.25
171500,B99-6143595,0.5
171500,B96-3121904,0.375
171500,B98-6210287,0.25
171500,B90-6277397,0.125
172129,B05-6448111,0.5
172129,B04-6277729,0.25
172129,B02-6106932,0.125
172129,B00-6243714,0.0625
172129,B00-6243597,0.0625
172129,B96-6600523,0.125
172129,B95-6427760,0.0625
172129,N92-6208105,0.0625
172129,B97-6165725,0.25
172129,B96-6223374,0.125
172129,B96-6223331,0.125
172129,B96-6615170,0.5
172129,B87-2297197,0.25
172129,B82-6380170,0.25
172624,B06-5197577,0.5
172624,B01-6182211,0.5
172624,B98-5296409,0.25
172624,B97-6523459,0.25
172626,B06-5197577,0.5
172626,B01-6182211,0.5
172626,B98-5296409,0.25
172626,B97-6523459,0.25
173197,B09-6222995,0.5
173432,B02-6509064,0.5
173432,B98-6594049,0.25
173432,B94-6214211,0.25
173432,B81-6463237,0.125
173432,B88-6318694,0.125
173432,B99-6143668,0.5
173432,B97-6569500,0.25
173432,B92-6673402,0.25
173445,NL06-1078593,0.5
173445,NL03-5301440,0.25
173445,NL03-5301441,0.25
173445,B87-3089349,0.125
173445,B02-3025837,0.125
173445,NL04-1073271,0.5
173445,NL91-2917874,0.25
173445,NL99-4019864,0.25
173547,NL08-1760960,0.5
173547,NL03-1387087,0.25
173547,NL04-1069173,0.75
173623,NL08-1760990,0.5
173623,NL08-1760976,0.5
173623,DV02376-03-34,0.25
173623,NL06-2179581,0.25
173697,B05-6448135,0.5
173697,B04-6277729,0.25
173697,B02-6106932,0.125
173697,B00-6243714,0.0625
173697,B00-6243597,0.0625
173697,B96-6600523,0.125
173697,B95-6427760,0.0625
173697,N92-6208105,0.0625
173697,B97-6165725,0.25
173697,B96-6223374,0.125
173697,B96-6223331,0.125
17407,B00-6156342,0.5
17407,B96-6223357,0.25
17407,SA96-0095447,0.25
17407,B97-6165825,0.5
17407,B90-6277376,0.25
17407,B92-6074390,0.25
174571,B05-3006503,0.5
174571,B98-3158062,0.25
174826,BE02-6354241,0.5
174826,BE94-6366938,0.25
175110,B98-6210450,0.5
175110,B64-6140875,0.25
175110,B82-6380170,0.25
175206,NL05-1909293,0.5
175206,BE00-6367184,0.25
175206,NL02-5255446,0.25
175206,NL99-2585526,0.125
175206,NL04-5435151,0.5
175206,NL00-1122178,0.25
175206,NL99-1585505,0.25
176486,BE05-4402403,0.5
176486,BE03-4290083,0.25
176486,BE07-4100040,0.5
176486,BE06-4105014,0.25
176486,BE05-4033597,0.25
176570,BE08-4112820,0.5
176570,BE05-4281706,0.25
176570,BE04-6030372,0.5
176725,DV07-08857-401,0.5
176725,NL05-1936842,0.25
176725,NL99-2308215,0.25
176725,NL95-1091674,0.125
176725,NL98-5821416,0.125
176725,B09-6047528,0.5
177331,B04-6095466,0.5
177331,B99-6438033,0.25
177331,B03-6086289,0.25
177331,B03-6086029,0.5
177331,B97-6390133,0.25
177331,B98-6523290,0.25
177331,B90-6652120,0.1875
177331,B95-6246005,0.125
177331,B93-6621023,0.0625
177333,B05-6453975,0.5
177333,B98-6523289,0.25
177333,B95-6246005,0.25
177333,B90-6652120,0.125
177333,B93-6621023,0.125
177333,B06-6414966,0.5
177333,B97-6390022,0.25
177333,B96-6452295,0.25
177553,B06-3210725,0.5
177553,B03-6086031,0.25
177553,B03-6086300,0.25
177553,NL98-7052936,0.5
177553,NL96-1935167,0.25
177553,NL91-1796568,0.25
17833,NL11-1599911,0.5
17833,NL08-2020821,0.25
17833,NL05-1909293,0.125
17833,BE00-6367184,0.0625
17833,NL02-5255446,0.3125
17833,NL99-2585526,0.15625
17833,NL04-5435151,0.125
17833,NL00-1122178,0.0625
17833,NL99-1585505,0.0625
178446,NL06-1597645,0.5
178446,B90-3119128,0.25
178446,NL98-1933559,0.5
178447,B06-3008217,0.5
178813,NL05-0566495,0.5
178813,NL02-0271839,0.25
178813,NL02-0271822,0.25
178813,NL00-0077722,0.5
178813,NL95-9545408,0.25
179053,NL09-1375308,0.5
179053,NL08-1730707,0.25
179053,NL03-1354063,0.25
179053,NL03-0349320,0.5
179053,NL97-9780926,0.25
179053,NL98-9848157,0.25
179054,NL08-3828933,0.5
179054,NL02-0240933,0.25
179054,NL04-2211127,0.25
179054,NL04-0442748,0.5
179054,NL02-1812373,0.25
179054,NL98-9848157,0.25
179821,B06-6267362,0.5
179955,NL08-1100383,0.5
179955,BE05-6045166,0.25
179955,BE03-6192564,0.25
179955,NL09-1836136,0.5
179955,NL05-2109150,0.25
179955,NL04-1560084,0.25
180008,B04-6467302,0.5
180008,B97-6270490,0.25
180008,B93-6681396,0.25
180008,B09-6301870,0.5
180008,B02-6290709,0.25
180008,B00-6548780,0.25
180008,B93-6491172,0.125
180008,B91-6685040,0.125
180009,B04-6467302,0.5
180009,B97-6270490,0.25
180009,B93-6681396,0.25
180009,B09-6301870,0.5
180009,B02-6290709,0.25
180009,B00-6548780,0.25
180009,B93-6491172,0.125
180009,B91-6685040,0.125
180010,B02-6299000,0.5
180010,B98-6491935,0.25
180010,B95-6647246,0.25
180012,B02-6499279,0.5
180012,B94-6434010,0.25
180012,B94-6582712,0.25
180012,B03-6483982,0.5
180012,B99-6185756,0.25
180012,B95-6647246,0.25
181171,DV04715-07-201,0.5
181171,DV00516-05-1309,0.25
181171,DV00645-03-1789,0.25
181171,DV08575-09-167,0.5
181171,DV01217-07-743,0.25
181171,DV0516-05-1648,0.125
181171,DV0516-05-1210,0.125
181171,DV08575-07-442,0.25
181171,DV07287-04-13,0.125
181171,DV01769-03-312007,0.125
181203,B98-6466725,0.5
181203,B94-6667010,0.25
181203,B89-6611641,0.25
181203,B02-6505110,0.5
181203,B89-6606996,0.25
181203,B92-6596037,0.25
181880,CHN07-000538,0.5
181880,BELG1987-3008002,0.25
181880,BELG1981-3238253,0.25
181880,BELG02-3003873,0.5
181880,BELG1993-3354340,0.25
181880,BELG1992-3233008,0.25
182336,CC10-314503,0.5
182336,CHN05-02-023608,0.25
182336,CC2002-1043,0.25
182336,B88-6717673,0.125
182336,GL93-3993,0.0625
182336,B98-3200237,0.0625
182336,B88-6725723,0.125
182336,CHN10-15-185847,0.5
182336,C08-000076,0.25
182336,BELG03-3020346,0.125
182336,C2004-133063,0.125
182336,C04-044633,0.25
182336,BELG96-3101043,0.125
182873,NL07-3762443,0.5
182873,AU02-220,0.5
182874,B2001-2190395,0.5
182874,B1995-6230635,0.5
182874,DV1993-1439975,0.25
182878,B2001-2190395,0.5
182878,B1995-6230635,0.5
182878,DV1993-1439975,0.25
182885,CHN2006-26-139912,0.5
182888,CHN2006-26-139912,0.5
182888,CHN2007-26-002282,0.5
182888,B2001-2190395,0.25
182888,B1995-6230635,0.25
182888,DV1993-1439975,0.125
182889,CHN2006-26-139912,0.5
182889,CHN2007-26-002282,0.5
182889,B2001-2190395,0.25
182889,B1995-6230635,0.25
182889,DV1993-1439975,0.125
182890,CHN2006-26-139912,0.5
182890,CHN2007-26-002282,0.5
182890,B2001-2190395,0.25
182890,B1995-6230635,0.25
182890,DV1993-1439975,0.125
182893,CHN2006-26-139912,0.5
182893,CHN2007-26-002282,0.5
182893,B2001-2190395,0.25
182893,B1995-6230635,0.25
182893,DV1993-1439975,0.125
182895,NL2005-2103430,0.5
182895,B1995-6230635,0.5
182895,DV1993-1439975,0.25
182907,CHN2006-26-139912,0.5
182907,CHN2007-26-002281,0.5
182907,B2001-2190395,0.25
182907,B1995-6230635,0.25
182907,DV1993-1439975,0.125
182909,CHN2006-26-139912,0.5
182909,CHN2007-26-002281,0.5
182909,B2001-2190395,0.25
182909,B1995-6230635,0.25
182909,DV1993-1439975,0.125
182913,CHN2007-26-001399,0.5
182913,NL2005-2103430,0.25
182913,B1995-6230635,0.375
182913,DV1993-1439975,0.1875
182913,CHN2009-26-188114,0.5
182913,CHN2006-26-139912,0.25
182913,CHN2007-26-002281,0.25
182913,B2001-2190395,0.125
182929,B1998-5075454,0.5
182929,B1997-5267265,0.5
182936,CHN2006-26-139912,0.5
182936,B1999-4288739,0.5
182939,CHN2006-26-009833,0.5
182939,B1997-3305936,0.25
182939,NL2000-5063358,0.25
182939,CHN2007-26-002282,0.5
182939,B2001-2190395,0.25
182939,B1995-6230635,0.25
182939,DV1993-1439975,0.125
182940,CHN2009-26-188106,0.5
182940,B1997-6362058,0.25
182940,CHN2007-26-001294,0.25
182940,CHN2005-26-090194,0.5
182940,CHN2004-26-111052,0.25
182940,B1998-5075454,0.125
182940,B1998-5075521,0.125
182940,B1997-5166341,0.25
182948,CHN2006-26-009916,0.5
182948,NL1998-5845612,0.25
182948,NL2001-1124548,0.25
182948,CHN2006-26-009860,0.5
182948,B2001-3031243,0.25
182953,CHN2010-26-099996,0.5
182953,CHN2007-26-001399,0.25
182953,NL2005-2103430,0.125
182953,B1995-6230635,0.1875
182953,DV1993-1439975,0.09375
182953,CHN2009-26-188114,0.25
182953,CHN2006-26-139912,0.125
182953,CHN2007-26-002281,0.125
182953,B2001-2190395,0.0625
182960,CHN2006-26-009833,0.5
182960,B1997-3305936,0.25
182960,NL2000-5063358,0.25
182960,CHN2007-26-002282,0.5
182960,B2001-2190395,0.25
182960,B1995-6230635,0.25
182960,DV1993-1439975,0.125
182962,CHN2006-26-009833,0.5
182962,B1997-3305936,0.25
182962,NL2000-5063358,0.25
182962,CHN2007-26-002282,0.5
182962,B2001-2190395,0.25
182962,B1995-6230635,0.25
182962,DV1993-1439975,0.125
182967,CHN2007-26-001399,0.5
182967,NL2005-2103430,0.25
182967,B1995-6230635,0.5
182967,DV1993-1439975,0.25
182967,CHN2007-26-002282,0.5
182967,B2001-2190395,0.25
182968,CHN2008-26-002282,0.5
182968,CHN2007-26-002282,0.5
182968,B2001-2190395,0.25
182968,B1995-6230635,0.25
182968,DV1993-1439975,0.125
182971,CHN2007-26-001310,0.5
182971,B1999-5118824,0.25
182971,CHN2007-26-002282,0.5
182971,B2001-2190395,0.25
182971,B1995-6230635,0.25
182971,DV1993-1439975,0.125
182972,CHN2006-26-139912,0.5
182973,B1999-4500907,0.5
182974,B05-4333765,0.5
182974,B05-4045080,0.5
182975,B05-4333765,0.5
182975,B05-4045080,0.5
182977,B1999-5118824,0.5
182983,CHN2006-26-190971,0.5
182983,B1998-5075454,0.25
182983,IF1999-008870,0.25
182983,NL1994-1380745,0.125
182987,B2001-5010384,0.5
182987,B1998-5075454,0.25
182989,B1998-5075454,0.5
182989,B1997-5267265,0.5
182992,B1998-5075454,0.75
182992,CHN2004-26-111051,0.5
182992,B1998-5075521,0.25
182998,B2008-4346244,0.5
182998,B2007-4373762,0.5
183006,CHN2009-26-191093,0.5
183006,NL1999-5906124,0.25
183006,CHN2008-26-002865,0.5
183023,CHN2005-26-189226,0.5
183023,NL2002-2114430,0.25
183023,NL2000-5042692,0.5
183033,NL1994-1143018,0.5
183033,B1995-6230635,0.5
183033,DV1993-1439975,0.25
183078,B94-6495178,0.5
183134,CHN2002-15-166116,0.5
183134,NL96-2437152,0.25
183134,NL96-2437159,0.375
183231,CHN2002-166138,0.5
183231,NL96-2437152,0.25
183231,NL96-2437159,0.375
183290,B2001-3031243,0.5
183293,NL1998-5845612,0.5
183293,NL2001-1124548,0.5
183444,B2000-3106326,0.5
183444,NL1998-1403340,0.5
183898,B2005-3191042,0.5
183898,B2000-3106326,0.25
183898,NL1998-1403340,0.25
183898,T2003-302363,0.5
183907,NL2005-2041303,0.5
183907,NL2001-0108538,0.5
18392,NL98-9880970,0.5
18392,NL97-9782667,0.25
18392,NL95-2199819,0.25
18392,NL03-0376794,0.5
18392,NL02-0254043,0.25
18392,NL99-9962177,0.25
184139,B2001-2190395,0.5
184139,B1995-6230635,0.5
184139,DV1993-1439975,0.25
184189,B1995-6230635,0.5
184189,DV1993-1439975,0.25
184216,CHN2006-26-111914,0.5
184216,B1993-5010004,0.25
184216,B1991-5110266,0.125
184216,CHN2006-26-186029,0.5
184216,B1998-5075454,0.375
184216,CHN2004-26-111051,0.25
184216,B1998-5075521,0.125
184244,CHN2009-26-188033,0.5
184244,NL1999-5906124,0.25
184244,CHN2009-26-188114,0.5
184244,CHN2006-26-139912,0.25
184244,CHN2007-26-002281,0.25
184244,B2001-2190395,0.125
184244,B1995-6230635,0.125
184244,DV1993-1439975,0.0625
184317,B1993-5010004,0.5
184317,B1991-5110266,0.25
184425,NL2009-1186007,0.5
184425,NL2007-1817993,0.25
184425,NL2006-4720774,0.125
184425,NL2000-5063949,0.0625
184425,NL2004-5430805,0.0625
184425,NL2000-1975952,0.125
184425,NL2007-6229191,0.25
184425,NL2010-1681855,0.5
184425,NL2008-1537203,0.25
184425,NL2007-1817852,0.125
184425,NL2007-1817880,0.125
184425,NL2009-1186402,0.25
184425,NL2004-2050252,0.125
184425,NL2001-1886550,0.125
184443,NL2011-1740985,0.5
184443,NL2006-2162253,0.25
184443,NL2003-1135462,0.125
184443,NL2003-1135318,0.125
184443,NL2007-1786839,0.25
184443,NL2005-1358883,0.125
184443,NL2003-1147135,0.125
184443,NL2014-1059627,0.5
184443,NL2011-1741071,0.25
184443,NL2006-4720774,0.125
184443,NL2000-5063949,0.0625
184443,NL2004-5430805,0.0625
184443,NL2000-1975952,0.125
184443,NL2007-1817864,0.25
184447,NL2008-1537203,0.5
184447,NL2007-1817852,0.25
184447,NL2007-1817880,0.25
184447,NL2009-1186402,0.5
184447,NL2004-2050252,0.25
184447,NL2001-1886550,0.25
184779,B2007-6076174,0.5
184779,B2004-6276670,0.25
184779,B1998-6210287,0.25
184779,B1994-6214450,0.5
184779,B1989-6305821,0.25
184783,B2002-6091855,0.5
184783,B1995-6230638,0.25
184783,B1992-6074328,0.25
184783,B1997-6165917,0.5
184783,B1994-6214446,0.25
184783,B1982-6380170,0.25
184786,B2006-6267300,0.5
184786,B2001-6255231,0.25
184786,B1998-6210450,0.25
184786,B2003-6266119,0.5
184786,B1987-2297197,0.25
184786,B1996-6615170,0.25
184827,CHN2002-26-015147,0.5
184827,NL1994-1143018,0.25
184827,B1995-6230635,0.375
184827,DV1993-1439975,0.1875
184827,CHN2011-26-099888,0.5
184827,CHN2006-26-139912,0.25
184827,CHN2007-26-002282,0.25
184827,B2001-2190395,0.125
184851,B2010-6038252,0.5
184851,B2002-6091855,0.25
184851,B1995-6230638,0.125
184851,B1992-6074328,0.125
184851,B1997-6165917,0.25
184851,B1994-6214446,0.125
184851,B1982-6380170,0.125
184851,CHN2010-04-060132,0.5
184851,B2006-6267096,0.25
184858,CHN2011-26-099843,0.5
184858,CHN2006-26-190971,0.25
184858,B1998-5075454,0.125
184858,IF1999-008870,0.375
184858,NL1994-1380745,0.1875
184858,CHN2007-26-067069,0.5
184858,NL2002-1616137,0.25
185255,CHN2007-26-002310,0.5
185255,NL1997-1870078,0.25
185255,NL2000-1489219,0.25
185786,NL1999-5906124,0.5
185835,CHN2007-26-002310,0.5
185835,NL1997-1870078,0.25
185835,NL2000-1489219,0.25
185961,CHN2011-26-100001,0.5
185961,CHN2010-26-099878,0.25
185961,CHN2006-26-139912,0.125
185961,CHN2011-26-100055,0.5
185961,CHN2006-26-139904,0.25
185961,B1998-5075454,0.125
185961,B1997-5267265,0.125
185961,CHN2009-26-181035,0.25
185961,B2001-2190395,0.125
185961,B1995-6230635,0.125
185961,DV1993-1439975,0.0625
185966,CHN2006-26-139904,0.5
185966,B1998-5075454,0.25
185966,B1997-5267265,0.25
185966,CHN2007-26-001294,0.5
185976,NL1997-1870078,0.5
185976,NL2000-1489219,0.5
185978,IT2000-000878,0.5
185979,CHN2006-26-009938,0.5
185979,B1997-5166322,0.25
185979,B1998-5075834,0.25
185979,CHN2006-26-009954,0.5
185979,NL1993-2652867,0.25
185979,NL1994-1380745,0.25
186516,B2010-6038252,0.5
186516,B2002-6091855,0.25
186516,B1995-6230638,0.125
186516,B1992-6074328,0.125
186516,B1997-6165917,0.25
186516,B1994-6214446,0.125
186516,B1982-6380170,0.125
186516,CHN2009-26-188114,0.5
186516,CHN2006-26-139912,0.25
186516,CHN2007-26-002281,0.25
186516,B2001-2190395,0.125
186516,B1995-6230635,0.125
186516,DV1993-1439975,0.0625
186530,B98-6210407,0.5
186530,B96-3121904,0.25
186530,B90-6277397,0.25
186530,B94-6214211,0.5
186530,B81-6463237,0.25
186530,B88-6318694,0.25
186581,NL2005-2041303,0.5
186584,CHN2005-26-163679,0.5
186584,NL2002-2114430,0.25
186584,NL2001-1184395,0.25
186584,CHN2007-26-067031,0.5
186584,NL2005-2041303,0.25
186584,NL2001-0108538,0.25
18664,NL2004-0452773,0.5
18664,GFL00-995,0.25
18668,NL2005-1547868,0.5
18668,NL2005-0029618,0.5
18668,NL1999-2507150,0.25
18668,NL2000-0083413,0.25
186843,B2005-3191042,0.5
186843,B2000-3106326,0.25
186843,NL1998-1403340,0.25
186843,CHN2003-26-089085,0.5
186854,CHN2005-26-189218,0.5
186854,NL1998-5805083,0.25
186854,CHN2007-32-875355,0.5
186854,B2005-3191042,0.25
186854,B2000-3106326,0.125
186854,NL1998-1403340,0.125
186922,B2005-3191042,0.5
186922,B2000-3106326,0.25
186922,NL1998-1403340,0.25
186922,T2003-224604,0.5
187301,CHN2006-26-000010,0.5
187301,B1997-6327448,0.25
187301,B1989-6158654,0.25
187301,CHN2005-26-090167,0.5
187301,B1991-5110266,0.375
187301,B1993-5010004,0.25
187465,B07-6369510,0.5
187465,B2006-6149916,0.5
187465,B2000-6440232,0.25
187465,B2001-6455003,0.25
188129,NL05-2132538,0.5
188129,NL93-2101409,0.25
188129,NL84-954984,0.125
