img_id,ring,code,source
582895,BELG2015-4265781,,fallback
582900,BELG2015-4265787,,fallback
582903,BELG2015-4265788,,fallback
582942,BELG2015-4265795,,fallback
582944,BELG2015-4265796,,fallback
582950,BELG2015-4265804,,fallback
582954,BELG2015-4265805,,fallback
582960,BELG2015-4265806,,fallback
582963,BELG2015-4265809,,fallback
582964,BELG2015-4265810,,fallback
582968,BELG2015-4265811,,fallback
582969,BELG2015-4265812,,fallback
582972,BELG2015-4265820,,fallback
582979,BELG2015-4265822,,fallback
582980,BELG2015-4265825,,fallback
582981,BELG2015-4265826,,fallback
582987,BELG2015-4265828,,fallback
582990,BELG2015-4265830,,fallback
583367,,,fallback
583368,,,fallback
583369,,,fallback
583435,CHN12-22-306570,,fallback
583436,NL16-1475118,F6216:1|F6486:1,structured
583438,CHN09-22-872569,,fallback
583441,NL09-1342528,F6154:1|F5601:2|F7269:2,structured
583515,,,fallback
583516,,F3308,fallback
583517,,F1159|F1161,fallback
583540,,,empty
583630,,,fallback
583634,,,fallback
583651,,,fallback
583653,,,empty
583654,CZ0234-16-1331,F5040:1,structured
583655,,,empty
583659,,,empty
583664,CHN2016-03-0756098,,fallback
583665,CHN2014-03-130736,,fallback
583666,CHN14-03-130822,,fallback
583667,CHN2016-03-0361869,,fallback
583668,CHN2016-03-0376868,,fallback
583673,CHN2016-03-0756028,,fallback
583675,CHN2016-03-0756099,,fallback
583677,CHN2013-03-889391,,fallback
583678,CHN2015-03-1150112,,fallback
583679,,,empty
583705,,,fallback
583708,,,fallback
583709,,,empty
583710,,,fallback
583713,,,fallback
583726,,,empty
583745,,,empty
583750,B15-4168930,,fallback
583768,CZ0234-14-1185,F5256:1,structured
583840,,,fallback
583891,,,empty
583907,,,fallback
583908,,F1243|F878,fallback
583929,CHN2015-01-0822659,,empty
583930,CHN2015-01-0822797,,empty
583936,,,fallback
583937,,F3116|F48,fallback
583948,,,fallback
584010,,,fallback
584017,,,empty
584160,,F2410,fallback
584166,,,empty
584172,,,empty
584189,,,empty
584199,,,empty
584233,,,fallback
584428,,,empty
584526,B2010-6031931,,fallback
584527,CHN12-01-442267,F5041,fallback
584529,B11-6331037,F1317:1|F285:2|F433:2,structured
584531,B2010-6297673,F1063:1|F1362:1,structured
584535,CHN12-01-442266,F5041,fallback
584554,CZ0234-13-1403,F499:1|F1073:1,structured
584560,B2016-4108378,F1607:1|F1460:2|F1608:2,structured
584561,B2016-4108320,F915:1|F1607:1,structured
584563,CHN2016-03-0861542,,fallback
584564,CHN2017-01-1118138,,empty
584565,CHN2017-01-0665179,,empty
584566,CHN2017-01-1118154,,empty
584580,CHN2016-01-0918856,F1865:1|F4842:1,structured
584581,CHN2016-01-0918803,F1865:1|F4842:1,structured
584582,CHN2016-01-0918822,F1865:1|F4842:1,structured
584583,CHN2017-01-1118211,F1865:1|F1866:1,structured
584584,CHN2017-01-1118212,F1865:1|F1866:1,structured
584585,CHN2017-01-0642907,F4927:1|F1865:2|F1866:2,structured
584586,CHN2017-01-1221550,F4927:1|F1865:2|F1866:2,structured
584679,BELG2006-6334294,,fallback
584681,B15-3147967,F1609|F1913,fallback
584691,B14-6303281,,fallback
584696,B09-6326213,,fallback
584697,,F3116,fallback
584728,,,fallback
584747,,,fallback
584748,,,fallback
584794,CHN2016-01-0918831,F4927:1|F1865:2|F1866:2,structured
584795,CHN2017-03-0023773,,fallback
584797,CHN2015-01-0694815,F2361:1,structured
584799,CHN2017-01-0972976,F2361:1|F4987:1,structured
584821,CHN12-01-442302,,fallback
584845,,,empty
584850,,,empty
584851,,,empty
584853,,,empty
584856,,,empty
584862,,,fallback
584952,CHN18-2012-020444,F5409,fallback
584986,BE07-3182016,F3575:1|F3362:2|F4125:2,structured
584996,BE07-6387863,F3412:1|F3487:2,structured
584997,CHN2014-18-039931,,fallback
585009,CHN2017-01-0397416,,empty
585014,CHN2017-01-0397417,,empty
585015,CHN2017-01-0397402,,fallback
585047,CHN2006-02-001020,,empty
585057,B16-6031725,F1169|F407,fallback
585083,,,fallback
585093,,,empty
585102,,,empty
585103,,,empty
585117,,,empty
585118,,,fallback
585121,,,empty
585123,,,empty
585125,,,empty
585149,,,empty
585153,,,empty
585162,,,empty
585228,NL14-1355442,F6460:1,structured
585240,,,empty
585241,,,empty
585243,,,empty
585335,,,fallback
585368,,F342|F593,fallback
585385,,,fallback
585390,DV2016-01769-2388,,fallback
585391,,,fallback
585404,DV2016-01769-2385,,fallback
585405,,,fallback
585412,DV2016-01769-2396,,fallback
585435,,,empty
585438,,,empty
585439,DV2016-01769-2370,,fallback
585453,,,empty
58546,CHN08-22-388815,,fallback
585470,,,fallback
585476,,,empty
585486,,,empty
585525,,,empty
585534,DV2015-01769-1201,,fallback
585536,DV2015-01769-1202,,fallback
585580,DV2015-01769-1214,,fallback
585588,,,fallback
585593,C2010-11-145095,,fallback
585595,,,fallback
585607,,,fallback
585859,,,fallback
585863,,,fallback
585872,,,fallback
585874,,,fallback
585875,,,fallback
585912,,,fallback
585913,,F342,fallback
585937,,,fallback
585950,NL14-1050901,,fallback
585951,,,fallback
585953,,,fallback
585969,,,fallback
585977,,,fallback
585979,,,fallback
585981,,,fallback
585982,,,fallback
585983,,,fallback
585985,,,fallback
586077,CHN2010-11-299475,,empty
586093,,,empty
586097,,,fallback
586115,,,empty
586116,,,empty
586118,,,empty
586164,,,fallback
586167,,,empty
586170,,,fallback
586200,,,fallback
586218,,,fallback
586233,,,fallback
586268,,,empty
586270,CHN2014-02-547556,,fallback
586292,,,empty
586293,,,empty
586312,,,empty
586314,,,empty
586318,,,empty
586319,,F2068|F2091|F2107|F2162|F342,fallback
58650,,F2455,fallback
586516,TFPF2016-169832,F2849,fallback
586522,,,empty
586529,,,empty
586559,,,fallback
586560,,,fallback
586581,,,fallback
586602,,,fallback
586608,,,fallback
586610,,,fallback
586716,NL12-3214965,F5596:2|F5648:2|F5713:2|F7062:2,structured
586721,B10-4251155,F64:2|F212:2|F321:2|F381:2,structured
586745,,F2185,fallback
586748,,,empty
586749,,,empty
586762,,,fallback
58697,B2006-4368550,F2684|F3128|F3269|F573,fallback
58702,B06-3203060,,fallback
58704,,,fallback
587042,BELG2015-2307141,,fallback
587045,BELG15-2307142,,fallback
587046,BELG2014-2216438,,fallback
587047,BELG2014-2216437,,fallback
587065,,,empty
587204,,,fallback
587210,,,empty
587212,NL10-1656091,F5867:1|F5921:1,structured
587213,BE10-2135068,F3741:1|F3800:1,structured
587214,BE12-2002409,F3804:1|F3811:1,structured
587224,BE12-4176424,F3761:1|F3862:1,structured
587308,B12-4215879,,fallback
58737,,F2966,fallback
58738,B09-6301871,F2644:2,structured
587385,BE15-4244769,F3957:1,structured
587406,BE2015-3147718,,fallback
587409,,,fallback
587415,BE17-2145710,,fallback
587416,BE17-2144335,,fallback
587417,BE17-2144338,,fallback
587418,BE17-2144380,,fallback
58742,,,fallback
587436,,,fallback
58744,B09-6301917,F2796:2|F2873:2,structured
587451,BE2012-6023411,F1318:2|F1747:2|F3170:2|F617:3|F635:3,structured
587524,,,empty
587546,,,empty
587557,,,empty
587682,,,empty
587692,,,empty
587696,,,empty
587765,,,fallback
587769,,F342,fallback
58778,,,fallback
58781,,,fallback
587827,,,fallback
587837,,,fallback
588005,,,fallback
588017,,F368,fallback
588020,,,fallback
588023,,,fallback
58804,S09-09879,F278|F3304,fallback
588049,B13-6331614,,fallback
588051,B07-6090572,,empty
588055,,F368,fallback
588067,CHN17-06-0006446,,empty
588069,,,fallback
588077,CHN2017-04-0778366,,fallback
588089,CHN2017-06-0006468,,empty
588095,CHN2014-01-074445,,empty
588110,,F368,fallback
588111,,,fallback
58815,S09-090934,,fallback
588274,,,empty
588357,,,empty
588394,BELG2006-6056068,F2521,fallback
58840,CHN09-220491,,fallback
588407,B12-3088241,F197:2|F3241:2|F4102:2,structured
588423,BELG2004-6275313,F2521|F3087,fallback
588432,NL2010-1711173,,fallback
588435,NL2007-1847696,,fallback
588436,NL2009-1214806,F6217:1,structured
588437,,,fallback
588457,NL09-1214819,,fallback
588460,NL2010-1711278,,fallback
588465,NL2010-1711179,,fallback
588470,NL2008-1569265,F7026:2|F7027:2,structured
588471,NL2008-1569239,F7061:2|F7111:2,structured
588473,B14-4215707,,fallback
588476,NL2010-1711270,,fallback
588496,NL2007-1847646,,fallback
588500,NL2013-1259562,,fallback
588507,NL2010-1711279,,fallback
588510,NL2010-1711269,,fallback
588516,NL2011-1763954,,fallback
588517,NL2009-1214673,,fallback
588518,NL16-1663394,,fallback
588522,NL2010-1711275,,fallback
588523,NL10-1711281,,fallback
588528,NL2011-1764190,F6332:1,structured
588529,NL09-1214854,,fallback
588531,,,empty
588533,,,empty
588534,NL08-1569256,,fallback
588535,NL2010-1711261,,fallback
588543,NL10-1711277,,fallback
588554,NL07-1847693,,fallback
588580,BE2011-6331006,,fallback
588616,,,empty
588619,,,empty
58862,,,fallback
588686,CHN2008-02-351253,,empty
588764,,,fallback
588773,,F635,fallback
588782,,F1900|F635,fallback
588806,,,fallback
588827,,,fallback
588900,,,empty
588902,BE2010-6031232,F1529,fallback
588905,CHN2011-02-074912,,fallback
58892,,F2455,fallback
58896,CHN09-06-062009,,empty
588978,,,empty
588991,,,empty
589094,CHN17-03-1150411,F1009:2|F1349:2|F1509:2,structured
589096,,F1658|F1948,fallback
58913,CHN09-220452,,fallback
589135,,,empty
589138,,F2453,fallback
589139,,F2453,fallback
589140,,F2453,fallback
589142,,F1658|F1948,fallback
589167,CHN2012-02-509661,,fallback
589175,,F1349|F1507,fallback
589219,,,empty
589283,CHN2016-01-0190676,,fallback
589301,,,empty
589316,,,empty
589471,,,empty
589476,,,empty
589479,,,empty
589480,,,empty
589482,,,fallback
589483,,,empty
589523,,,fallback
589530,,,empty
589563,CHN2017-01-0667894,,empty
58959,,,empty
589650,CHN2016-11-0041121,,empty
589697,BE13-3148663,,fallback
589751,,,empty
589827,CHN2018-10-1065144,,empty
589883,,,empty
589912,,,fallback
589940,B12-2035706,F3543:2,structured
589942,,F100|F1213|F1321|F1485|F1553|F1664|F2866|F2937|F3154|F3159|F3196|F627|F788,fallback
589994,B2013-3160031,,fallback
590009,BE13-4265077,,fallback
590017,B2010-2048456,F286|F3068|F3170|F634,fallback
590041,,,fallback
590096,,,empty
590104,CHN2014-11-047188,,empty
590105,CHN2016-11-0089967,,empty
590170,,,fallback
590171,,,empty
590173,,,fallback
590175,,,empty
590176,,,empty
590179,NL13-1524602,F5468:2|F5808:2|F5809:2|F5952:2,structured
590235,NL13-4158618,,fallback
590250,BE16-6275451,,fallback
59028,CHN2004-304988,,fallback
590399,,,fallback
590400,,,fallback
590401,,,empty
590414,,,empty
590443,,,empty
590467,BE16-6172586,,fallback
590475,BEL16-6272432,,fallback
590477,,,fallback
590478,,,empty
590479,CHN2015-01-0003486,,fallback
590480,,,empty
590481,,,empty
590482,,,empty
590483,,,empty
590488,,,empty
590497,,,empty
590510,,,empty
590511,,,empty
590512,,,empty
590513,,,empty
590521,,,fallback
590524,,,empty
590525,,,empty
590536,CHN2015-01-0003479,,fallback
590537,CHN2015-01-0003426,,fallback
590538,CHN2015-01-0003395,,fallback
590540,CHN2014-01-001979,,fallback
590541,CHN2014-01-001917,,fallback
590542,CHN2014-01-001878,,fallback
590543,CHN2014-01-001871,,fallback
590544,CHN20141-01-001859,F2586,fallback
590545,CHN2016-01-0000651,,fallback
590664,DV07274-15-1101,,fallback
590754,B12-4278412,,fallback
590814,,,fallback
590815,BELG2016-3142510,F1581,fallback
590816,NL2016-1663880,,fallback
590819,BELG2009-5185758,,fallback
590823,,,empty
590824,,,empty
590825,CHN2016-13-0029756,,fallback
590826,,,fallback
590827,,,fallback
590828,,,fallback
590829,,,fallback
590830,,,fallback
590831,,,empty
590837,NL10-3058729,F3192,fallback
590872,B2011-6238836,F2364:1,structured
591111,B2015-6093385,F6712:1|F2363:2|F2364:2,structured
591116,B2017-6174523,,fallback
591125,B2016-6066307,F1525,fallback
591159,BELG12-6315117,,fallback
591276,,,empty
591297,B15-2062023,F224|F2684|F3128|F3262|F3269|F379|F54|F573|F755|F764|F921,fallback
591299,B15-2062036,F2684|F2685|F3269|F379|F573|F755,fallback
591300,B15-2062045,F1913|F2684|F2685|F3116|F3269|F379|F573|F755,fallback
591301,B15-2062048,F1056|F2326|F773,fallback
591302,B15-2062049,F1056|F2326|F773,fallback
591318,B15-2062053,F1181|F510|F773|F878,fallback
591322,B15-2062102,F1181|F2410|F2491|F2511|F2553|F2604|F2697|F2725|F2765|F2780|F2946|F2988|F3073|F3212|F773,fallback
591324,B15-2062120,F2410|F2470|F2483|F2486|F2604|F2666|F2697|F2765|F2818|F3000|F371|F515|F699,fallback
591325,B15-2062239,F2410|F2472|F2565|F2666|F2737|F3209|F864,fallback
591326,B15-2062337,F1811|F2410|F2483|F2604|F2666|F2697|F2765|F3209|F326|F864,fallback
591410,,,fallback
591421,,,empty
591434,B2015-6093222,F2349:1|F2363:2|F2365:2,structured
591438,B2015-6093256,F2349:1|F2363:2|F2365:2,structured
591439,B2016-6076863,F2349:1|F2363:2|F2365:2,structured
591440,B2016-6076944,F2378:1|F2363:2|F2364:2,structured
591441,B2015-6285516,F2376:1|F2363:2|F2364:2,structured
591461,B2014-6240103,F2362:1|F2336:2|F2364:2,structured
591466,GB2013-42147,F2178:2|F6557:2|F6575:2|F6622:2,structured
591467,GB2013-42148,F2178:2|F6557:2|F6575:2|F6622:2,structured
591478,NL2012-1077214,,empty
591479,,,fallback
591481,,,fallback
591500,CHN2015-05-0008827,,empty
591603,,,fallback
591606,,F1383|F617|F635,fallback
591608,TFPF09-139995,,fallback
591624,DV06744-09-123,,fallback
591626,DV06744-09-122,,fallback
591627,DV02412-16-7,F5300:1|F5304:1,structured
591628,DV02412-16-8,F5300:1|F5304:1,structured
591631,NL2008-1843096,F6582:1|F6588:1,structured
591632,NL2010-1965927,F6588:1|F6641:1,structured
591634,DV02412-09-412,F5201:1|F6620:1,structured
591635,DV02412-14-1361,F5201:1|F5305:1,structured
591657,NL2009-1440104,F6667:1|F6672:1,structured
591658,NL2010-1926595,F6670:1|F6672:1,structured
591661,NL2007-2073628,F6586:1|F6714:1,structured
591664,NL2010-1926532,F6587:1|F6609:1,structured
591668,NL2012-1840869,F6587:1|F6671:1,structured
591678,B15-2300916,,fallback
591681,NL2016-1716541,F6709:1|F6733:1,structured
591682,NL2011-1970236,F6668:1|F6671:1,structured
591698,,,fallback
591699,,,fallback
591701,,,fallback
591702,,,fallback
591704,,,fallback
591705,,,fallback
591706,,,fallback
591707,,,fallback
591710,,,fallback
591711,,,fallback
591713,,,fallback
591714,,,fallback
591715,,,fallback
591716,,,fallback
591725,,,fallback
591728,,,fallback
591729,,,fallback
591731,,,fallback
591732,,,fallback
591733,,,fallback
591734,,,fallback
591755,,,fallback
591756,CHN2016-13-0029314,,fallback
591758,CHN2017-13-0160057,,empty
591761,CHN2016-13-0029365,,fallback
591764,CHN2017-13-0166504,,empty
591765,CHN2017-13-0160059,,empty
591766,CHN2017-13-0160030,,fallback
591767,,,fallback
591768,,,fallback
591769,,,fallback
591770,,,fallback
591776,,,fallback
591778,,,fallback
591779,,,fallback
591783,,,fallback
591786,,,fallback
591820,,,fallback
591837,DV06744-10-690,F5201:1|F5303:1,structured
591846,CHN2016-13-0029794,,empty
591850,B2015-2142628,F2353:1|F2366:1,structured
591852,B2015-2142627,F2353:1|F2366:1,structured
591856,CHN2017-13-0166487,,empty
591885,CHN2016-13-0029840,,empty
591890,CHN2017-13-0160008,,fallback
591905,,,fallback
591931,,,fallback
591934,,,fallback
591935,,,fallback
591938,,,fallback
592007,CHN2015-13-010197,,fallback
592008,,,empty
592093,CHN12-26-039196,F7146:2|F7147:2,structured
592114,,,empty
592172,,,empty
592184,,,empty
592218,,,empty
592231,CHN2016-13-0201236,,fallback
592232,CHN2016-13-0029931,,empty
592254,,,fallback
592304,,F1208,fallback
592306,,F1208,fallback
592307,,F1208,fallback
592308,,F1208,fallback
592309,,F1208,fallback
592310,,F1208,fallback
592328,B06-6148271,F790,fallback
592370,BEL13-6072300,,fallback
592398,,,empty
592399,,,empty
592426,,,empty
592480,CHN2017-00-2005722,,fallback
592523,B16-2138012,F1209|F2410|F2483|F2604|F2666|F2697|F2765,fallback
592525,B16-2138052,F1209|F1913|F2736|F2762|F3116|F773|F797|F863,fallback
592526,B16-2138058,F1811|F2410|F2737|F3209|F509|F864,fallback
592527,B16-2138059,F2073|F2410|F2737|F773,fallback
592528,B16-2138068,F1913|F2326|F2410|F2483|F2604|F2666|F2697|F2765|F3116|F474|F510|F711|F874|F878,fallback
592529,B16-2138078,F515|F699,fallback
592530,B16-2138087,F2326|F2410|F2483|F2666|F2737|F2946,fallback
592531,B16-2138095,,fallback
592533,B16-2138102,F2326|F2410|F2565|F2604|F2684|F2685|F3269|F379|F573|F755,fallback
592534,B16-2138106,F1209|F2410|F2483|F2604|F2666|F2697|F2765,fallback
592535,B16-2138112,F1965|F2410|F2604|F2737|F3212|F773,fallback
592536,B16-2138114,F2410|F2470|F2472|F2486|F2604|F2666|F2697|F2737|F2765|F2818|F3000|F3209|F371|F864,fallback
592537,B16-2138119,F1209|F2410|F2604|F2697|F2765|F2946|F773,fallback
592538,B16-2138133,F1209|F2326|F2410|F2472|F2604|F2697|F2737|F2765|F3269,fallback
592539,B16-2138141,F1209|F1913|F2736|F2762|F3116|F773|F797|F863,fallback
592540,B16-2138355,F1209|F2410|F2604|F2697|F2765|F3212,fallback
592541,B16-2138379,F1965|F2410|F2604|F2737|F3212|F773,fallback
592542,B16-2138397,F2410|F2470|F2472|F2486|F2604|F2666|F2697|F2737|F2765|F2818|F3000|F3209|F371|F864,fallback
592543,B16-2138398,F2326|F2410|F2470|F2486|F2604|F2697|F2765|F2818|F3000|F371|F874,fallback
592544,B16-2138609,F1209|F1913|F2073|F2410|F2483|F2666|F3116|F865,fallback
592556,B15-2062012,F2410|F2604|F2684|F2685|F2697|F2765|F2988|F3212|F3269|F379|F573|F755,fallback
592557,B15-2062041,F2073|F2410|F2483|F2666|F2738|F865,fallback
592559,B15-2062060,F1913|F2073|F2410|F2483|F2666|F3116|F3179|F865,fallback
592561,B15-2062213,F2410|F2604|F2684|F2685|F2697|F2765|F2988|F3212|F3269|F379|F573|F755,fallback
592562,B15-2062301,F1209|F1913|F2529|F2530|F2577|F2685|F2736|F2762|F3116|F3269|F379|F573|F755|F863,fallback
592563,B15-2062316,F2738,fallback
592564,B15-2062317,F2553|F2725|F2780|F2946|F515|F699,fallback
592565,B15-2062321,F2391|F2410|F2565|F2590|F2604|F2697|F2765|F3317,fallback
592566,B16-2138009,F1056|F168,fallback
592568,B16-2138016,F1913|F2738|F2818|F2878|F3000|F3116|F371,fallback
592569,B16-2138025,F1209|F2410|F2413|F2447|F2467|F2604|F2697|F2765|F2946|F773,fallback
592570,B16-2138030,F15,fallback
592571,B16-2138069,F1913|F2326|F2410|F2483|F2604|F2666|F2697|F2765|F3116|F474|F510|F711|F874|F878,fallback
592573,B16-2138134,F1913|F2326|F2410|F2483|F2604|F2666|F3116|F474|F510|F711|F874|F878,fallback
592574,B16-2138138,F1209|F1913|F2410|F2483|F2604|F2666|F2736|F2762|F3116|F863,fallback
592575,B16-2138139,F1209|F1913|F2410|F2483|F2604|F2666|F2736|F2762|F3116|F863,fallback
592576,B16-2138353,F1209|F2326|F2410|F2472|F2604|F2697|F2737|F2765|F3269,fallback
592577,B16-2138389,F1209|F1811|F2410|F2483|F2604|F2666|F2697|F2765,fallback
592578,B16-2138429,F1209|F1913|F2410|F2604|F2697|F2736|F2762|F2765|F3116|F863,fallback
592584,B17-2076412,F1209|F1913|F2410|F2483|F2604|F2666|F3116,fallback
592601,CHN2017-13-0160080,,fallback
592602,CHN2017-13-0160039,,fallback
592603,,,fallback
592640,,,fallback
592676,,,empty
592708,BELG2011-2083476,F4238:2|F4239:2|F4269:2|F4486:3,structured
592730,,F994,fallback
592814,B13-6284819,F145:2|F286:2|F432:2|F3068:2,structured
592972,CHN2016-22-0770837,F4899:1|F4786:2,structured
592973,CHN2016-22-0770831,F4899:1|F4786:2,structured
592975,CHN2012-22-673663,F4786:1,structured
592976,CHN2016-22-0770838,F4899:1|F4786:2,structured
592977,CHN2015-32-1398264,F4899:1|F4786:2|F4822:2,structured
593018,NL2017-1310297,,fallback
593093,NL2013-1239748,,fallback
593136,NL13-3803046,,fallback
593142,,,fallback
593150,CHN2015-22-481566,F4837:1|F4786:2|F4822:2,structured
593170,,,fallback
593175,,,fallback
593214,,,fallback
593220,,,fallback
593286,,,fallback
593291,,,empty
593294,,,fallback
593365,,,fallback
593366,,,fallback
593367,,,fallback
593368,,,fallback
593369,,,empty
593370,,,fallback
593372,,,fallback
593373,,,fallback
593374,,,fallback
593375,,,fallback
593376,,,fallback
593377,,,fallback
593378,,,empty
593381,,,empty
593382,,F3170,fallback
593384,,,fallback
593386,,,fallback
593389,,,fallback
593390,,,fallback
593392,,,fallback
593393,,,empty
593397,,,fallback
593398,,,fallback
593399,,,fallback
593404,,,fallback
593406,,,fallback
593407,,,fallback
593408,,,fallback
593410,,,empty
593412,,,fallback
593415,,,fallback
593416,,,fallback
593417,,,empty
593584,,,fallback
593592,BELG2015-3150464,F1581,fallback
593593,BELG2017-3008367,,fallback
593599,NL16-1358144,,fallback
593602,,,fallback
593605,,,fallback
593684,B13-6084990,F432,fallback
593686,,,empty
593713,BEL11-6322471,,fallback
593715,B12-5002141,F1131|F1470,fallback
593717,BEL13-6072300,,fallback
593726,,,empty
593729,,,empty
593734,DLD02098-16-180,,empty
593740,BE13-6320003,,fallback
593748,,,empty
593759,CHN16-13-0029889,,fallback
593812,JN2015-3136764,F4812:2|F4796:3|F2117:4|F2188:4|F2044:5|F2053:5|F2064:5|F2065:5,structured
593835,CHN2017-01-0661685,F2092:3|F4742:3|F2057:4|F2117:4|F2145:4|F2188:4|F2044:5|F2052:5|F2053:5|F2059:5|F2061:5|F2064:5|F2065:5|F2070:5|F2071:5|F2105:5|F2106:5|F2133:5,structured
